circles,euclideanDistance,jaccardDissimilarity,treeDissimilarity,canopyCover,distanceToRoad,geographicDistance,forest_1km
ERSP2_JMNP2,26.303738063268973,0.33333333333333337,0.25,0.02,0.049642746078643885,10.153662999419257,0.20863682500000003
ERSP2_JMNP3,25.61852474747882,0.36363636363636365,0.8,0,0.01482149793294397,10.304963467534765,0.20863682500000003
ERSP2_JMNP5,29.814030517406465,0.6,1,0.12,0.10809259215996289,10.106741152757689,0.20863682500000003
ERSP2_JMNP8,25.74939154388377,0.3913043478260869,0.25,0,0.07192763582663167,9.880228436277834,0.20863682500000003
ERSP2_NCBG1,30.668159419870847,0.5416666666666667,1,0.06,0.025971716685091566,19.56670476935865,0.508047476
ERSP2_NCBG4,26.987184851070626,0.5714285714285714,0.6,0.02,0.10389740075533774,19.712434153827335,0.508047476
ERSP2_NCBG5,29.670874871076972,0.5,0.6666666666666667,0.01,0.018474811548393207,19.795149375575175,0.508047476
ERSP2_NCBG6,28.458307427217314,0.48,0.6,0.06,0.014105850416376128,19.855496737951245,0.508047476
ERSP2_NCBG8,27.717748877560744,0.44999999999999996,1,0,0.0512907934749287,19.727800236070905,0.508047476
ERSP2_NCSU10,26.131816532460327,0.5384615384615384,0.875,0.06,0.017457049539464777,44.52632006297114,0.9269727050000001
ERSP2_NCSU11,33.49453620741947,0.6428571428571428,0.6,0.04,0.05059270355133756,44.49016688617677,0.9269727050000001
ERSP2_NCSU2,32.565246768134116,0.5,1,0.09,0.10687897213151121,43.69253833808235,0.9269727050000001
ERSP2_NCSU3,30.827492863897902,0.5806451612903225,1,0.1,0.11636658930409556,43.80150933341752,0.9269727050000001
ERSP2_NCSU9,30.384902644368616,0.5517241379310345,1,0.07,0.08872462228233939,43.87517498103214,0.9269727050000001
ERSP2_UNC13,32.57144601456157,0.6071428571428572,0.8571428571428572,0.16,0.10131558614512322,18.873889196055035,0.858715169
ERSP2_UNC14,30.147799895059272,0.5555555555555556,1,0.13,0.10673678452719977,18.75145084338212,0.858715169
ERSP2_UNC3,33.33019341809486,0.6666666666666667,1,0.08,0.09581469415519532,18.95317184018491,0.858715169
ERSP2_UNC4,29.031556724644528,0.6666666666666667,1,0.34,0.1128779105748644,18.94362922801919,0.858715169
ERSP2_UNC8,32.935725979143086,0.6296296296296297,1,0.08,0.12297292618468074,18.833983798556098,0.858715169
ERSP3_ERSP4,24.09324608774412,0.42307692307692313,0.25,0.14,0.023546214533257937,0.0984503809338275,0
ERSP3_ERSP6,20.765936949484594,0.3846153846153846,0.6,0.08,0.018864836479169554,0.2801781607871908,0
ERSP3_JMNP1,28.04987169632196,0.5357142857142857,0.6,0.06,0.006719802293708597,10.19787077530704,0.20863682500000003
ERSP3_JMNP2,22.899055654107766,0.4444444444444444,0.6,0.04,0.08622052627894775,10.196435439138384,0.20863682500000003
ERSP3_JMNP3,21.377818318466296,0.48,0.8,0.06,0.021756282267359893,10.347719862090209,0.20863682500000003
ERSP3_JMNP5,24.988318395185367,0.52,0.8,0.06,0.14467037236026675,10.149713997851551,0.20863682500000003
ERSP3_JMNP8,21.21552129606389,0.43999999999999995,0.6,0.06,0.03534985562632781,9.922071069545199,0.20863682500000003
ERSP3_NCBG1,29.09044526345253,0.5769230769230769,1,0.12,0.010606063515212299,19.621757906061823,0.508047476
ERSP3_NCBG4,22.77183611642748,0.5454545454545454,0.25,0.04,0.06731962055503388,19.767544100600894,0.508047476
ERSP3_NCBG5,21.42485149283431,0.36,0.6666666666666667,0.05,0.018102968651910658,19.850050136210687,0.508047476
ERSP3_NCBG6,25.260235796229267,0.46153846153846156,0.25,0,0.05068363061667999,19.91027676463917,0.508047476
ERSP3_NCBG8,28.258044121465975,0.5652173913043479,0.8,0.06,0.08786857367523257,19.78259776837955,0.508047476
ERSP3_NCSU10,25.612059399325123,0.46153846153846156,0.7142857142857143,0,0.05403482973976864,44.59155968303662,0.9269727050000001
ERSP3_NCSU11,26.393693590238293,0.5185185185185186,0.25,0.02,0.08717048375164142,44.555404068042414,0.9269727050000001
ERSP3_NCSU2,25.320723496847148,0.42307692307692313,1,0.03,0.14345675233181507,43.75765784061659,0.9269727050000001
ERSP3_NCSU3,27.30925312478704,0.5625,1,0.04,0.1529443695043994,43.86659676388886,0.9269727050000001
ERSP3_NCSU9,24.92590893287435,0.5333333333333333,1,0.01,0.12530240248264327,43.94045397468102,0.9269727050000001
ERSP3_UNC13,25.91568969669698,0.4814814814814815,1,0.1,0.1378933663454271,18.9250802460427,0.858715169
ERSP3_UNC14,27.03129765962608,0.5357142857142857,1,0.19,0.14331456472750365,18.80278249769749,0.858715169
ERSP3_UNC3,27.870206856387043,0.5925925925925926,1,0.02,0.1323924743554992,19.00424301435762,0.858715169
ERSP3_UNC4,27.915683916347582,0.6428571428571428,1,0.4,0.14945569077516824,18.994753520135255,0.858715169
ERSP3_UNC8,28.35739899027045,0.6551724137931034,1,0.02,0.15955070638498461,18.885032018088257,0.858715169
ERSP4_ERSP6,26.808812772380957,0.4814814814814815,0.5,0.06,0.042411051012427495,0.18192972188025816,0
ERSP4_JMNP1,26.260482806471032,0.5185185185185186,0.5,0.08,0.030266016826966533,10.253942454025944,0.20863682500000003
ERSP4_JMNP2,23.937726138434083,0.42307692307692313,0.5,0.1,0.10976674081220568,10.253247012418786,0.20863682500000003
ERSP4_JMNP3,21.571265861462926,0.52,0.75,0.08,0.045302496800617834,10.404499120292316,0.20863682500000003
ERSP4_JMNP5,27.296544557191375,0.6153846153846154,0.75,0.2,0.1682165868935247,10.206836640847957,0.20863682500000003
ERSP4_JMNP8,25.03740492318479,0.41666666666666663,0.5,0.08,0.011803641093069871,9.977466932037247,0.20863682500000003
ERSP4_NCBG1,30.18813856406357,0.6153846153846154,1,0.02,0.034152278048470236,19.69766798838354,0.508047476
ERSP4_NCBG4,25.55603939813212,0.5909090909090908,0,0.1,0.04377340602177594,19.843544717075336,0.508047476
ERSP4_NCBG5,28.709861840340682,0.5185185185185186,0.6,0.09,0.041649183185168595,19.925712468029822,0.508047476
ERSP4_NCBG6,22.624304337338373,0.375,0,0.14,0.07422984514993793,19.985743918198388,0.508047476
ERSP4_NCBG8,26.209279376446524,0.6086956521739131,0.75,0.08,0.1114147882084905,19.858094187538775,0.508047476
ERSP4_NCSU10,25.977702819092315,0.5,0.6666666666666667,0.14,0.07758104427302658,44.68863263219328,0.9269727050000001
ERSP4_NCSU11,28.623824481727453,0.5555555555555556,0,0.12,0.11071669828489937,44.652474603539055,0.9269727050000001
ERSP4_NCSU2,30.00522276287967,0.5185185185185186,1,0.17,0.16700296686507302,43.85461095703934,0.9269727050000001
ERSP4_NCSU3,29.665023732810326,0.6363636363636364,1,0.18,0.17649058403765736,43.96351756774135,0.9269727050000001
ERSP4_NCSU9,31.34197123121444,0.6129032258064516,1,0.15,0.14884861701590119,44.037565970473715,0.9269727050000001
ERSP4_UNC13,29.81962388840997,0.5714285714285714,1,0.24,0.16143958087868504,18.99482139742119,0.858715169
ERSP4_UNC14,30.375274396498252,0.5714285714285714,1,0.05,0.16686077926076157,18.872747985132943,0.858715169
ERSP4_UNC3,32.88615692058107,0.6785714285714286,1,0.16,0.15593868888875712,19.07379327115196,0.858715169
ERSP4_UNC4,28.70734466804711,0.6785714285714286,1,0.26,0.1730019053084262,19.064388073949956,0.858715169
ERSP4_UNC8,29.55951971742797,0.6896551724137931,1,0.16,0.18309692091824253,18.95454720809335,0.858715169
ERSP6_JMNP1,27.902344354559297,0.5357142857142857,0.8,0.02,0.012145034185460958,10.370616343584265,0.20863682500000003
ERSP6_JMNP2,26.005222778262574,0.3846153846153846,0.5,0.04,0.06735568979977818,10.371185770723633,0.20863682500000003
ERSP6_JMNP3,22.075603814117247,0.34782608695652173,0.75,0.02,0.002891445788190339,10.522361336723497,0.20863682500000003
ERSP6_JMNP5,27.187598340841618,0.52,1,0.14,0.1258055358810972,10.325313251373895,0.20863682500000003
ERSP6_JMNP8,19.850073601929424,0.375,0.5,0.02,0.05421469210549736,10.093025897155849,0.20863682500000003
ERSP6_NCBG1,22.77584266595365,0.31818181818181823,1,0.04,0.008258772963957255,19.847143073441266,0.508047476
ERSP6_NCBG4,23.89986304015979,0.5454545454545454,0.5,0.04,0.08618445703420344,19.993165504916508,0.508047476
ERSP6_NCBG5,23.09682343524867,0.42307692307692313,0.6,0.03,7.618678272588965e-4,20.074774811274903,0.508047476
ERSP6_NCBG6,28.238891947878233,0.46153846153846156,0.5,0.08,0.03181879413751044,20.134483458532355,0.508047476
ERSP6_NCBG8,27.27777090981974,0.5,1,0.02,0.06900373719606301,20.00688475929569,0.508047476
ERSP6_NCSU10,27.80434855719162,0.5185185185185186,0.8571428571428572,0.08,0.03516999326059909,44.86507125084749,0.9269727050000001
